trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
742,False,"{'a': 0.19015806138931982, 'e': 0.8622458656840464}",30,0,-68.642427672741,"{0: 21, 1: 4, 2: 4, 3: 0, 4: 1}",0
743,False,"{'a': 0.19026431138618838, 'e': 0.8620734165109096}",25,0,-172.11307293985075,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 3}",0
744,False,"{'a': 0.19037058553074798, 'e': 0.8619010018276074}",25,0,-160.31675984755617,"{0: 14, 1: 0, 2: 8, 3: 1, 4: 2}",0
745,False,"{'a': 0.1904768838038228, 'e': 0.861728621627242}",25,0,-92.53131816497365,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
746,False,"{'a': 0.19058320618622618, 'e': 0.8615562759029165}",25,6,-110.35257436659255,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 2}",1
747,False,"{'a': 0.19068955265876039, 'e': 0.8613839646477359}",20,0,-23.354167428790266,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
748,False,"{'a': 0.19079592320221656, 'e': 0.8612116878548064}",20,0,-19.205285291099123,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
749,False,"{'a': 0.19090231779737502, 'e': 0.8610394455172354}",20,0,-67.41462279388227,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
750,False,"{'a': 0.19100873642500504, 'e': 0.860867237628132}",20,1,-48.77827264439072,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 0}",1
751,False,"{'a': 0.19111517906586487, 'e': 0.8606950641806065}",20,0,-74.40042720138618,"{0: 12, 1: 5, 2: 2, 3: 0, 4: 1}",0
752,False,"{'a': 0.19122164570070208, 'e': 0.8605229251677703}",30,0,-89.2851649564957,"{0: 20, 1: 4, 2: 5, 3: 0, 4: 1}",0
753,False,"{'a': 0.19132813631025289, 'e': 0.8603508205827368}",25,0,-130.25030444144414,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
754,False,"{'a': 0.19143465087524303, 'e': 0.8601787504186202}",30,0,-106.33563352117835,"{0: 19, 1: 2, 2: 8, 3: 0, 4: 1}",0
755,False,"{'a': 0.19154118937638706, 'e': 0.8600067146685366}",30,10,-182.02331027324524,"{0: 9, 1: 3, 2: 4, 3: 1, 4: 3}",1
756,False,"{'a': 0.19164775179438887, 'e': 0.8598347133256029}",25,0,-127.39787901566469,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 3}",0
757,False,"{'a': 0.19175433810994136, 'e': 0.8596627463829378}",25,0,-81.58664812433825,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
758,False,"{'a': 0.19186094830372666, 'e': 0.8594908138336612}",25,0,-23.87758428734439,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
759,False,"{'a': 0.19196758235641598, 'e': 0.8593189156708945}",25,0,-153.34404968764684,"{0: 14, 1: 0, 2: 9, 3: 0, 4: 2}",0
760,False,"{'a': 0.19207424024866987, 'e': 0.8591470518877603}",25,2,-32.49967108638514,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 0}",1
761,False,"{'a': 0.19218092196113798, 'e': 0.8589752224773828}",25,8,-123.29459532836358,"{0: 9, 1: 1, 2: 5, 3: 0, 4: 2}",1
762,False,"{'a': 0.19228762747445927, 'e': 0.8588034274328873}",20,12,-13.303081646936231,"{0: 5, 1: 2, 2: 1, 3: 0, 4: 0}",1
763,False,"{'a': 0.19239435676926178, 'e': 0.8586316667474008}",25,0,-112.2478555522459,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 3}",0
764,False,"{'a': 0.19250110982616309, 'e': 0.8584599404140513}",25,0,-95.14162620786928,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
765,False,"{'a': 0.1926078866257698, 'e': 0.8582882484259685}",20,0,-46.16729484487963,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
766,False,"{'a': 0.19271468714867795, 'e': 0.8581165907762833}",25,0,-106.64387389167615,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
767,False,"{'a': 0.1928215113754729, 'e': 0.8579449674581281}",20,0,-78.08876691131609,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
768,False,"{'a': 0.19292835928672919, 'e': 0.8577733784646365}",20,0,-10.614065953033979,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
769,False,"{'a': 0.19303523086301089, 'e': 0.8576018237889436}",25,0,-117.82669617449926,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
770,False,"{'a': 0.1931421260848713, 'e': 0.8574303034241858}",35,0,-124.7597741646008,"{0: 24, 1: 6, 2: 2, 3: 1, 4: 2}",0
771,False,"{'a': 0.19324904493285314, 'e': 0.8572588173635011}",35,19,22.22977516311462,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.19335598738748866, 'e': 0.8570873656000283}",25,0,-184.001214097066,"{0: 13, 1: 3, 2: 6, 3: 0, 4: 3}",0
773,False,"{'a': 0.19346295342929928, 'e': 0.8569159481269083}",20,0,-26.542732842495216,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
774,False,"{'a': 0.19356994303879596, 'e': 0.856744564937283}",20,9,-4.336517203877253,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
775,False,"{'a': 0.19367695619647918, 'e': 0.8565732160242956}",35,0,-107.63390335523098,"{0: 23, 1: 4, 2: 7, 3: 0, 4: 1}",0
776,False,"{'a': 0.19378399288283887, 'e': 0.8564019013810907}",20,0,-4.988850899683947,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
777,False,"{'a': 0.19389105307835433, 'e': 0.8562306210008145}",20,0,-129.65094481221635,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
778,False,"{'a': 0.19399813676349445, 'e': 0.8560593748766143}",25,0,-75.97986954244409,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
779,False,"{'a': 0.19410524391871758, 'e': 0.8558881630016391}",25,10,-6.698123516088439,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
780,False,"{'a': 0.19421237452447168, 'e': 0.8557169853690387}",20,0,-120.7136238924338,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
781,False,"{'a': 0.19431952856119417, 'e': 0.8555458419719649}",25,0,-17.951148481971117,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
782,False,"{'a': 0.19442670600931208, 'e': 0.8553747328035706}",20,0,-119.3864480175883,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
783,False,"{'a': 0.19453390684924204, 'e': 0.8552036578570099}",20,0,-96.70689709715566,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
784,False,"{'a': 0.19464113106139033, 'e': 0.8550326171254385}",35,3,-128.25800782812203,"{0: 20, 1: 5, 2: 5, 3: 0, 4: 2}",1
785,False,"{'a': 0.19474837862615266, 'e': 0.8548616106020135}",25,5,-38.87231804903643,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",1
786,False,"{'a': 0.19485564952391457, 'e': 0.8546906382798931}",25,0,-67.08254152498859,"{0: 15, 1: 3, 2: 7, 3: 0, 4: 0}",0
787,False,"{'a': 0.19496294373505121, 'e': 0.8545197001522371}",25,0,-102.32851633743505,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
788,False,"{'a': 0.19507026123992724, 'e': 0.8543487962122067}",25,0,-61.196889363157304,"{0: 19, 1: 3, 2: 1, 3: 1, 4: 1}",0
789,False,"{'a': 0.19517760201889733, 'e': 0.8541779264529642}",20,8,-10.237217749272958,"{0: 8, 1: 3, 2: 1, 3: 0, 4: 0}",1
790,False,"{'a': 0.19528496605230541, 'e': 0.8540070908676737}",20,0,-146.7556733569543,"{0: 9, 1: 2, 2: 7, 3: 0, 4: 2}",0
791,False,"{'a': 0.19539235332048552, 'e': 0.8538362894495002}",25,0,-104.11101787190182,"{0: 17, 1: 1, 2: 4, 3: 2, 4: 1}",0
792,False,"{'a': 0.1954997638037613, 'e': 0.8536655221916103}",20,0,-73.09273889355337,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
793,False,"{'a': 0.19560719748244604, 'e': 0.853494789087172}",20,2,-62.164386821625946,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 1}",1
794,False,"{'a': 0.19571465433684307, 'e': 0.8533240901293545}",20,0,-137.8845704684211,"{0: 9, 1: 4, 2: 5, 3: 0, 4: 2}",0
795,False,"{'a': 0.19582213434724513, 'e': 0.8531534253113287}",25,13,-14.50257033697514,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
796,False,"{'a': 0.19592963749393502, 'e': 0.8529827946262665}",25,8,-22.804774694665475,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 0}",1
797,False,"{'a': 0.19603716375718538, 'e': 0.8528121980673412}",30,0,-185.59771106198755,"{0: 18, 1: 6, 2: 2, 3: 0, 4: 4}",0
798,False,"{'a': 0.19614471311725856, 'e': 0.8526416356277278}",30,0,-128.1962190174839,"{0: 20, 1: 2, 2: 6, 3: 0, 4: 2}",0
799,False,"{'a': 0.19625228555440685, 'e': 0.8524711073006023}",20,9,7.610531267100994,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
800,False,"{'a': 0.19635988104887239, 'e': 0.8523006130791422}",25,0,-62.0685962140883,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
801,False,"{'a': 0.19646749958088719, 'e': 0.8521301529565264}",20,4,-36.725543354006696,"{0: 11, 1: 2, 2: 2, 3: 1, 4: 0}",1
802,False,"{'a': 0.19657514113067326, 'e': 0.851959726925935}",20,0,-45.52326246160376,"{0: 14, 1: 5, 2: 0, 3: 0, 4: 1}",0
803,False,"{'a': 0.19668280567844237, 'e': 0.8517893349805499}",25,1,-133.6529901472186,"{0: 13, 1: 0, 2: 9, 3: 1, 4: 1}",1
804,False,"{'a': 0.19679049320439632, 'e': 0.8516189771135538}",20,6,4.551316613039141,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
805,False,"{'a': 0.19689820368872696, 'e': 0.8514486533181311}",20,2,-54.52973073576604,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 0}",1
806,False,"{'a': 0.19700593711161601, 'e': 0.8512783635874674}",25,0,-165.14311166736334,"{0: 14, 1: 3, 2: 5, 3: 0, 4: 3}",0
807,False,"{'a': 0.19711369345323515, 'e': 0.85110810791475}",20,0,-75.03822514003153,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
808,False,"{'a': 0.1972214726937461, 'e': 0.8509378862931671}",20,0,-108.37130294019028,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
809,False,"{'a': 0.19732927481330076, 'e': 0.8507676987159085}",25,0,-48.697089667370285,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
810,False,"{'a': 0.19743709979204091, 'e': 0.8505975451761653}",30,0,-199.37868871713326,"{0: 18, 1: 3, 2: 5, 3: 0, 4: 4}",0
811,False,"{'a': 0.19754494761009828, 'e': 0.8504274256671301}",25,0,-28.81559219415021,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
812,False,"{'a': 0.19765281824759504, 'e': 0.8502573401819967}",30,13,-61.13815693099954,"{0: 8, 1: 4, 2: 5, 3: 0, 4: 0}",1
813,False,"{'a': 0.19776071168464318, 'e': 0.8500872887139603}",20,0,-106.97643991881486,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 3}",0
814,False,"{'a': 0.19786862790134488, 'e': 0.8499172712562175}",20,0,-61.13476060322474,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
815,False,"{'a': 0.19797656687779236, 'e': 0.8497472878019663}",25,0,-53.33598250451436,"{0: 16, 1: 3, 2: 6, 3: 0, 4: 0}",0
816,False,"{'a': 0.19808452859406811, 'e': 0.849577338344406}",30,0,-112.03080972512582,"{0: 18, 1: 3, 2: 8, 3: 0, 4: 1}",0
817,False,"{'a': 0.19819251303024488, 'e': 0.8494074228767371}",25,0,-56.10723230773752,"{0: 15, 1: 5, 2: 5, 3: 0, 4: 0}",0
818,False,"{'a': 0.1983005201663853, 'e': 0.8492375413921618}",20,0,-71.3672900346453,"{0: 10, 1: 4, 2: 6, 3: 0, 4: 0}",0
819,False,"{'a': 0.19840854998254248, 'e': 0.8490676938838834}",20,0,-25.396456089485888,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
820,False,"{'a': 0.19851660245875966, 'e': 0.8488978803451066}",25,4,-105.25221922134571,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 2}",1
821,False,"{'a': 0.19862467757507019, 'e': 0.8487281007690376}",25,0,-135.4737200267076,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
822,False,"{'a': 0.19873277531149794, 'e': 0.8485583551488838}",25,0,-75.96883414107796,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
823,False,"{'a': 0.19884089564805676, 'e': 0.848388643477854}",35,0,-140.92872130954916,"{0: 25, 1: 1, 2: 6, 3: 1, 4: 2}",0
824,False,"{'a': 0.19894903856475099, 'e': 0.8482189657491584}",20,12,3.2301027819561643,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
825,False,"{'a': 0.19905720404157512, 'e': 0.8480493219560087}",25,0,-122.63261358400466,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
826,False,"{'a': 0.19916539205851419, 'e': 0.8478797120916175}",20,9,-6.634250024098416,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
827,False,"{'a': 0.1992736025955433, 'e': 0.8477101361491992}",30,0,-141.9315032363852,"{0: 19, 1: 3, 2: 5, 3: 1, 4: 2}",0
828,False,"{'a': 0.19938183563262821, 'e': 0.8475405941219694}",20,0,-175.06457070737292,"{0: 10, 1: 1, 2: 6, 3: 0, 4: 3}",0
829,False,"{'a': 0.19949009114972474, 'e': 0.8473710860031449}",25,5,-9.031597426126776,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",1
830,False,"{'a': 0.19959836912677931, 'e': 0.8472016117859443}",30,23,16.334267039926853,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.19970666954372865, 'e': 0.8470321714635872}",20,0,-35.30600179348359,"{0: 13, 1: 5, 2: 2, 3: 0, 4: 0}",0
832,False,"{'a': 0.19981499238050004, 'e': 0.8468627650292945}",30,0,-117.44966426424688,"{0: 22, 1: 1, 2: 4, 3: 1, 4: 2}",0
833,False,"{'a': 0.19992333761701109, 'e': 0.8466933924762886}",20,0,-44.54713375496861,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
834,False,"{'a': 0.20003170523316988, 'e': 0.8465240537977934}",20,0,-53.672268820198155,"{0: 10, 1: 7, 2: 3, 3: 0, 4: 0}",0
835,False,"{'a': 0.20014009520887496, 'e': 0.8463547489870339}",20,9,-43.44856547723947,"{0: 6, 1: 1, 2: 3, 3: 1, 4: 0}",1
836,False,"{'a': 0.20024850752401555, 'e': 0.8461854780372364}",30,8,-117.60123852539364,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 2}",1
837,False,"{'a': 0.20035694215847102, 'e': 0.8460162409416291}",25,0,-83.6444432419183,"{0: 17, 1: 0, 2: 7, 3: 0, 4: 1}",0
838,False,"{'a': 0.20046539909211178, 'e': 0.8458470376934407}",25,1,-69.2333589169514,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 0}",1
839,False,"{'a': 0.20057387830479828, 'e': 0.8456778682859021}",25,0,-106.23713439349316,"{0: 17, 1: 4, 2: 2, 3: 0, 4: 2}",1
840,False,"{'a': 0.20068237977638187, 'e': 0.8455087327122449}",30,0,-104.84395064965203,"{0: 20, 1: 2, 2: 6, 3: 1, 4: 1}",0
841,False,"{'a': 0.20079090348670434, 'e': 0.8453396309657025}",20,0,-127.98791469770559,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
842,False,"{'a': 0.20089944941559817, 'e': 0.8451705630395093}",25,0,-99.33279041218775,"{0: 13, 1: 4, 2: 7, 3: 1, 4: 0}",0
843,False,"{'a': 0.20100801754288622, 'e': 0.8450015289269015}",20,3,-111.95426480152071,"{0: 8, 1: 1, 2: 6, 3: 1, 4: 1}",1
844,False,"{'a': 0.20111660784838242, 'e': 0.8448325286211161}",25,9,-74.39525614148958,"{0: 10, 1: 2, 2: 2, 3: 1, 4: 1}",1
845,False,"{'a': 0.20122522031189097, 'e': 0.844663562115392}",20,0,-57.40098436882297,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
846,False,"{'a': 0.20133385491320693, 'e': 0.8444946294029688}",20,3,-70.23349178480692,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 1}",1
847,False,"{'a': 0.20144251163211596, 'e': 0.8443257304770883}",25,2,6.9391471725978136,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
848,False,"{'a': 0.20155119044839448, 'e': 0.8441568653309929}",20,15,2.6310786973959415,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.20165989134180964, 'e': 0.8439880339579267}",25,0,-74.36284770438196,"{0: 15, 1: 4, 2: 5, 3: 1, 4: 0}",0
850,False,"{'a': 0.20176861429211923, 'e': 0.8438192363511351}",20,3,-52.757654409564346,"{0: 9, 1: 3, 2: 5, 3: 0, 4: 0}",1
851,False,"{'a': 0.20187735927907194, 'e': 0.8436504725038649}",25,4,-85.23519937513241,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 1}",1
852,False,"{'a': 0.2019861262824072, 'e': 0.8434817424093641}",30,0,-42.82905651421418,"{0: 22, 1: 3, 2: 5, 3: 0, 4: 0}",0
853,False,"{'a': 0.20209491528185516, 'e': 0.8433130460608823}",20,0,-52.924236077325844,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
854,False,"{'a': 0.20220372625713687, 'e': 0.8431443834516702}",20,0,-66.40471046806242,"{0: 9, 1: 6, 2: 5, 3: 0, 4: 0}",0
855,False,"{'a': 0.20231255918796417, 'e': 0.8429757545749799}",20,0,-39.92258313448844,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
856,False,"{'a': 0.20242141405403977, 'e': 0.8428071594240648}",25,6,-57.19397266742466,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 1}",1
857,False,"{'a': 0.20253029083505708, 'e': 0.8426385979921801}",20,0,-104.8796549478953,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
858,False,"{'a': 0.2026391895107007, 'e': 0.8424700702725817}",30,10,-95.52986074774478,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",1
859,False,"{'a': 0.20274811006064591, 'e': 0.8423015762585272}",25,4,-78.58127320121852,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 1}",1
860,False,"{'a': 0.20285705246455901, 'e': 0.8421331159432754}",25,0,-120.99570785723064,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
861,False,"{'a': 0.2029660167020971, 'e': 0.8419646893200868}",20,5,-50.79831909725764,"{0: 7, 1: 4, 2: 4, 3: 0, 4: 0}",1
862,False,"{'a': 0.20307500275290838, 'e': 0.8417962963822229}",25,5,-113.31899791516626,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",1
863,False,"{'a': 0.20318401059663202, 'e': 0.8416279371229464}",25,0,-175.87746901223358,"{0: 13, 1: 2, 2: 6, 3: 2, 4: 2}",0
864,False,"{'a': 0.20329304021289793, 'e': 0.8414596115355218}",30,0,-120.7258622915515,"{0: 21, 1: 1, 2: 6, 3: 0, 4: 2}",1
865,False,"{'a': 0.20340209158132738, 'e': 0.8412913196132148}",25,0,-84.94272427247608,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
866,False,"{'a': 0.20351116468153246, 'e': 0.8411230613492922}",25,6,-34.761833935364294,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 0}",1
867,False,"{'a': 0.20362025949311638, 'e': 0.8409548367370223}",30,0,-88.55903457867193,"{0: 20, 1: 4, 2: 5, 3: 0, 4: 1}",0
868,False,"{'a': 0.20372937599567337, 'e': 0.8407866457696749}",30,0,-81.9624042335704,"{0: 20, 1: 3, 2: 5, 3: 2, 4: 0}",0
869,False,"{'a': 0.20383851416878862, 'e': 0.840618488440521}",20,0,-121.95496568819425,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
870,False,"{'a': 0.2039476739920387, 'e': 0.8404503647428329}",30,0,-107.44132493651676,"{0: 21, 1: 2, 2: 5, 3: 0, 4: 2}",0
871,False,"{'a': 0.20405685544499097, 'e': 0.8402822746698844}",25,0,-79.78010916081215,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
872,False,"{'a': 0.20416605850720415, 'e': 0.8401142182149504}",30,0,-230.92789068265938,"{0: 14, 1: 7, 2: 5, 3: 0, 4: 4}",0
873,False,"{'a': 0.20427528315822807, 'e': 0.8399461953713074}",20,0,-58.20590236671882,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
874,False,"{'a': 0.20438452937760362, 'e': 0.8397782061322332}",20,0,-15.969644912194811,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
875,False,"{'a': 0.20449379714486293, 'e': 0.8396102504910068}",25,7,-63.969492811699126,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 1}",1
876,False,"{'a': 0.20460308643952943, 'e': 0.8394423284409086}",25,0,-38.81862780671071,"{0: 16, 1: 6, 2: 3, 3: 0, 4: 0}",0
877,False,"{'a': 0.20471239724111762, 'e': 0.8392744399752204}",25,0,-84.67449055508389,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",1
878,False,"{'a': 0.20482172952913336, 'e': 0.8391065850872254}",25,7,-66.83337411711183,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 1}",1
879,False,"{'a': 0.20493108328307361, 'e': 0.8389387637702079}",30,0,-292.5958513345147,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 6}",0
880,False,"{'a': 0.20504045848242672, 'e': 0.8387709760174539}",25,0,-152.22398906527403,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 3}",0
881,False,"{'a': 0.20514985510667222, 'e': 0.8386032218222504}",20,0,-51.434686020472284,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
882,False,"{'a': 0.20525927313528119, 'e': 0.838435501177886}",25,0,-140.8522130752335,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 3}",0
883,False,"{'a': 0.20536871254771574, 'e': 0.8382678140776505}",35,0,-164.52089409884076,"{0: 23, 1: 3, 2: 6, 3: 0, 4: 3}",0
884,False,"{'a': 0.20547817332342957, 'e': 0.8381001605148349}",35,0,-130.63547778817465,"{0: 24, 1: 4, 2: 4, 3: 1, 4: 2}",0
885,False,"{'a': 0.20558765544186758, 'e': 0.837932540482732}",25,0,-130.6949063790642,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
886,False,"{'a': 0.20569715888246609, 'e': 0.8377649539746355}",20,0,-118.44762940451032,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
887,False,"{'a': 0.20580668362465276, 'e': 0.8375974009838406}",25,0,-92.5871511668511,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",1
888,False,"{'a': 0.20591622964784687, 'e': 0.8374298815036438}",20,0,-59.434137106682556,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
889,False,"{'a': 0.20602579693145881, 'e': 0.8372623955273432}",20,0,-15.878216845604545,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
890,False,"{'a': 0.20613538545489085, 'e': 0.8370949430482376}",25,0,-133.98452219144755,"{0: 13, 1: 7, 2: 2, 3: 1, 4: 2}",0
891,False,"{'a': 0.2062449951975362, 'e': 0.836927524059628}",20,7,-10.016019482961728,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
892,False,"{'a': 0.20635462613877995, 'e': 0.8367601385548161}",30,10,-60.039564986199096,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",1
893,False,"{'a': 0.20646427825799857, 'e': 0.8365927865271052}",20,13,-45.36054035678623,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 1}",1
894,False,"{'a': 0.20657395153456012, 'e': 0.8364254679697998}",30,18,-79.951182023689,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 2}",1
895,False,"{'a': 0.2066836459478241, 'e': 0.8362581828762058}",30,0,-79.19739175964669,"{0: 20, 1: 5, 2: 4, 3: 0, 4: 1}",0
896,False,"{'a': 0.20679336147714147, 'e': 0.8360909312396306}",30,0,-97.61545071654697,"{0: 20, 1: 2, 2: 7, 3: 0, 4: 1}",0
897,False,"{'a': 0.20690309810185503, 'e': 0.8359237130533828}",25,0,-124.74130974707148,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
898,False,"{'a': 0.20701285580129908, 'e': 0.8357565283107721}",20,0,-65.65438445127106,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
899,False,"{'a': 0.2071226345547994, 'e': 0.8355893770051099}",20,6,-54.538158629799035,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
900,False,"{'a': 0.20723243434167349, 'e': 0.8354222591297089}",20,3,4.3270986024996585,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
901,False,"{'a': 0.2073422551412305, 'e': 0.835255174677883}",20,0,-44.74129127796414,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
902,False,"{'a': 0.20745209693277136, 'e': 0.8350881236429474}",25,0,-38.50445414443679,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
903,False,"{'a': 0.20756195969558836, 'e': 0.8349211060182189}",25,0,-55.66942652968244,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
904,False,"{'a': 0.20767184340896583, 'e': 0.8347541217970152}",35,0,-74.63351230451707,"{0: 22, 1: 8, 2: 4, 3: 1, 4: 0}",0
905,False,"{'a': 0.20778174805217964, 'e': 0.8345871709726559}",20,0,-208.77811712209927,"{0: 9, 1: 3, 2: 4, 3: 0, 4: 4}",0
906,False,"{'a': 0.20789167360449751, 'e': 0.8344202535384613}",25,0,-115.15548560018888,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
907,False,"{'a': 0.20800162004517869, 'e': 0.8342533694877536}",20,0,-87.93266363700293,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
908,False,"{'a': 0.20811158735347443, 'e': 0.8340865188138561}",25,0,-74.19565498201035,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
909,False,"{'a': 0.20822157550862769, 'e': 0.8339197015100933}",20,0,-144.06860334958787,"{0: 10, 1: 1, 2: 7, 3: 0, 4: 2}",1
910,False,"{'a': 0.20833158448987321, 'e': 0.8337529175697914}",25,0,-95.44291607714717,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
911,False,"{'a': 0.2084416142764377, 'e': 0.8335861669862774}",25,10,-101.48334256892213,"{0: 8, 1: 3, 2: 2, 3: 0, 4: 2}",1
912,False,"{'a': 0.20855166484753945, 'e': 0.8334194497528802}",20,6,-53.21052179154013,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
913,False,"{'a': 0.20866173618238879, 'e': 0.8332527658629296}",25,0,-61.62757785273112,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
